,Respondent,LanguageWorkedWith,LanguageDesireNextYear,DatabaseWorkedWith,DatabaseDesireNextYear,PlatformWorkedWith,PlatformDesireNextYear,WebFrameWorkedWith,WebFrameDesireNextYear
66004,24667,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Elasticsearch,Elasticsearch,Windows,Docker,ASP.NET,ASP.NET
66005,24667,C#,C#,Microsoft SQL Server,Microsoft SQL Server,,Windows,jQuery,
66006,24667,JavaScript,F#,,PostgreSQL,,,,
66007,24667,Python,Python,,SQLite,,,,
66008,24667,SQL,SQL,,,,,,
66009,24667,TypeScript,TypeScript,,,,,,
66010,24673,HTML/CSS,C#,MongoDB,MongoDB,Android,Android,Express,Django
66011,24673,JavaScript,Dart,MySQL,MySQL,Windows,Windows,jQuery,Express
66012,24673,PHP,HTML/CSS,SQLite,SQLite,,,,jQuery
66013,24673,,Java,,,,,,Laravel
66014,24673,,JavaScript,,,,,,React.js
66015,24673,,Kotlin,,,,,,
66016,24673,,PHP,,,,,,
66017,24673,,Python,,,,,,
66018,24674,C#,C#,Microsoft SQL Server,,AWS,iOS,Angular/Angular.js,
66019,24674,HTML/CSS,Erlang,PostgreSQL,,Microsoft Azure,Slack,ASP.NET,
66020,24674,JavaScript,F#,,,Windows,,jQuery,
66021,24674,SQL,Objective-C,,,,,,
66022,24674,TypeScript,Other(s):,,,,,,
66023,24675,Java,Java,SQLite,SQLite,Android,Android,Other(s):,Other(s):
66024,24675,,,,,,Docker,,
66025,24675,,,,,,Linux,,
66026,24676,Java,Java,MongoDB,MongoDB,AWS,Docker,Angular/Angular.js,Angular/Angular.js
66027,24676,TypeScript,Kotlin,,,Docker,Linux,Spring,Spring
66028,24676,,TypeScript,,,Linux,,,
66029,24678,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Other(s):,PostgreSQL,Linux,AWS,,
66030,24678,SQL,Python,,Other(s):,Windows,Linux,,
66031,24678,,Scala,,,,,,
66032,24678,,SQL,,,,,,
66033,24679,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Couchbase,MySQL,Android,Android,React.js,React.js
66034,24679,Go,Java,DynamoDB,,AWS,AWS,Spring,Spring
66035,24679,HTML/CSS,JavaScript,MySQL,,Docker,Docker,,
66036,24679,Java,,PostgreSQL,,Linux,Linux,,
66037,24679,JavaScript,,,,,,,
66038,24679,Scala,,,,,,,
66039,24680,C#,C#,MariaDB,MariaDB,Docker,Android,ASP.NET,ASP.NET
66040,24680,F#,F#,Microsoft SQL Server,Microsoft SQL Server,Linux,Docker,jQuery,jQuery
66041,24680,JavaScript,Go,PostgreSQL,PostgreSQL,Windows,iOS,,React.js
66042,24680,SQL,Java,SQLite,SQLite,,Kubernetes,,Spring
66043,24680,,JavaScript,,,,Linux,,
66044,24680,,SQL,,,,Windows,,
66045,24680,,WebAssembly,,,,,,
66046,24687,Go,Go,DynamoDB,MariaDB,AWS,Arduino,Angular/Angular.js,React.js
66047,24687,HTML/CSS,HTML/CSS,MariaDB,MySQL,Docker,AWS,Laravel,Vue.js
66048,24687,JavaScript,JavaScript,MySQL,PostgreSQL,Kubernetes,Docker,React.js,
66049,24687,PHP,Rust,PostgreSQL,Redis,Linux,Kubernetes,,
66050,24687,SQL,SQL,,,Raspberry Pi,Linux,,
66051,24687,,,,,,Raspberry Pi,,
66052,24689,Clojure,Clojure,PostgreSQL,PostgreSQL,Other(s):,Other(s):,React.js,React.js
66053,24689,JavaScript,Rust,Redis,Redis,,,,
66054,24689,SQL,SQL,,,,,,
66055,24691,HTML/CSS,HTML/CSS,MySQL,Elasticsearch,,AWS,Angular/Angular.js,Express
66056,24691,Java,Java,SQLite,MongoDB,,Docker,,React.js
66057,24691,JavaScript,JavaScript,,Redis,,Kubernetes,,Spring
66058,24691,SQL,Kotlin,,,,Linux,,
66059,24691,TypeScript,TypeScript,,,,,,
66060,24691,,WebAssembly,,,,,,
66061,24694,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Elasticsearch,Elasticsearch,AWS,AWS,Django,Django
66062,24694,HTML/CSS,JavaScript,MySQL,MySQL,Docker,Docker,Express,Express
66063,24694,JavaScript,Python,PostgreSQL,PostgreSQL,Heroku,Google Cloud Platform,React.js,Flask
66064,24694,Python,SQL,Redis,Redis,MacOS,Heroku,Vue.js,React.js
66065,24694,SQL,,,,Slack,Kubernetes,,Vue.js
66066,24694,,,,,,Linux,,
66067,24694,,,,,,MacOS,,
66068,24694,,,,,,Raspberry Pi,,
66069,24694,,,,,,Slack,,
66070,24696,Bash/Shell/PowerShell,Bash/Shell/PowerShell,MySQL,MongoDB,Android,Docker,Django,Angular/Angular.js
66071,24696,C++,Go,Oracle,PostgreSQL,AWS,Heroku,Drupal,Django
66072,24696,HTML/CSS,HTML/CSS,PostgreSQL,Redis,Docker,Kubernetes,,Express
66073,24696,Java,Java,Redis,,Linux,Linux,,React.js
66074,24696,JavaScript,JavaScript,SQLite,,Microsoft Azure,Windows,,Vue.js
66075,24696,Python,Python,,,Slack,,,
66076,24696,SQL,SQL,,,Windows,,,
66077,24696,,TypeScript,,,WordPress,,,
66078,24697,C#,HTML/CSS,MongoDB,MongoDB,,,jQuery,React.js
66079,24697,Go,JavaScript,MySQL,,,,React.js,
66080,24697,HTML/CSS,TypeScript,PostgreSQL,,,,,
66081,24697,Java,,,,,,,
66082,24697,JavaScript,,,,,,,
66083,24697,TypeScript,,,,,,,
66084,24699,Java,Kotlin,SQLite,Firebase,Android,Android,,
66085,24699,Kotlin,,Other(s):,SQLite,Arduino,Arduino,,
66086,24699,,,,Other(s):,,Raspberry Pi,,
66087,24700,HTML/CSS,HTML/CSS,Firebase,Firebase,WordPress,AWS,jQuery,Drupal
66088,24700,JavaScript,JavaScript,MySQL,,,Docker,,jQuery
66089,24700,SQL,SQL,,,,,,React.js
66090,24700,,TypeScript,,,,,,Vue.js
66091,24701,HTML/CSS,HTML/CSS,MySQL,MongoDB,Docker,Docker,jQuery,Angular/Angular.js
66092,24701,Java,Java,,MySQL,Linux,Linux,Spring,jQuery
66093,24701,JavaScript,JavaScript,,Oracle,Windows,Windows,,Spring
66094,24701,SQL,Kotlin,,PostgreSQL,,,,
66095,24701,,PHP,,,,,,
66096,24701,,SQL,,,,,,
66097,24703,HTML/CSS,C,MariaDB,PostgreSQL,,Arduino,jQuery,Angular/Angular.js
66098,24703,JavaScript,C#,MongoDB,Redis,,Raspberry Pi,,Django
66099,24703,PHP,Python,MySQL,,,,,React.js
66100,24703,SQL,Ruby,,,,,,Ruby on Rails
66101,24703,TypeScript,,,,,,,Vue.js
66102,24707,Java,Dart,MongoDB,Cassandra,Android,IBM Cloud or Watson,Angular/Angular.js,Django
66103,24707,JavaScript,Python,Redis,Couchbase,Google Cloud Platform,Kubernetes,Spring,React.js
66104,24707,Kotlin,,,DynamoDB,iOS,,,Vue.js
66105,24707,Swift,,,,Linux,,,
66106,24707,,,,,MacOS,,,
66107,24709,HTML/CSS,HTML/CSS,MySQL,MongoDB,Android,Android,,Angular/Angular.js
66108,24709,Java,Java,,MySQL,,iOS,,Express
66109,24709,JavaScript,JavaScript,,,,,,jQuery
66110,24709,,TypeScript,,,,,,Vue.js
66111,24712,Bash/Shell/PowerShell,Bash/Shell/PowerShell,SQLite,SQLite,Linux,Linux,,
66112,24712,C++,C++,,,Windows,Windows,,
66113,24712,SQL,SQL,,,,,,
66114,24713,HTML/CSS,C#,Microsoft SQL Server,Firebase,Linux,Android,Angular/Angular.js,Django
66115,24713,Java,Elixir,Oracle,MongoDB,MacOS,iOS,Express,Express
66116,24713,JavaScript,Python,PostgreSQL,Microsoft SQL Server,Windows,,React.js,React.js
66117,24713,Kotlin,Swift,,Oracle,,,Spring,Vue.js
66118,24713,SQL,,,PostgreSQL,,,,
66119,24713,,,,Redis,,,,
66120,24716,C#,C#,Oracle,Firebase,Android,Android,Angular/Angular.js,ASP.NET
66121,24716,HTML/CSS,Rust,SQLite,PostgreSQL,Arduino,Arduino,ASP.NET,
66122,24716,JavaScript,,,SQLite,Linux,Linux,,
66123,24716,Rust,,,,Raspberry Pi,Raspberry Pi,,
66124,24716,TypeScript,,,,Windows,Windows,,
66125,24719,HTML/CSS,Go,MySQL,DynamoDB,AWS,AWS,Angular/Angular.js,Angular/Angular.js
66126,24719,JavaScript,HTML/CSS,,Elasticsearch,Linux,Linux,jQuery,jQuery
66127,24719,Ruby,JavaScript,,MongoDB,MacOS,MacOS,Ruby on Rails,React.js
66128,24719,,Python,,MySQL,,Microsoft Azure,,Ruby on Rails
66129,24719,,Ruby,,PostgreSQL,,,,Vue.js
66130,24719,,Swift,,,,,,
66131,24719,,TypeScript,,,,,,
66132,24720,Elixir,Elixir,PostgreSQL,PostgreSQL,AWS,Arduino,jQuery,jQuery
66133,24720,,,,,Docker,Heroku,Other(s):,Other(s):
66134,24720,,,,,Google Cloud Platform,Linux,,
66135,24720,,,,,Heroku,Raspberry Pi,,
66136,24720,,,,,Kubernetes,,,
66137,24720,,,,,Linux,,,
66138,24721,Assembly,Assembly,SQLite,,Docker,Android,,Django
66139,24721,Bash/Shell/PowerShell,C,,,Linux,Kubernetes,,jQuery
66140,24721,C,C++,,,,Linux,,React.js
66141,24721,C++,Clojure,,,,,,
66142,24721,Go,Go,,,,,,
66143,24721,Java,Java,,,,,,
66144,24721,JavaScript,JavaScript,,,,,,
66145,24721,Python,Python,,,,,,
66146,24724,Bash/Shell/PowerShell,Go,MySQL,DynamoDB,AWS,AWS,,
66147,24724,Go,JavaScript,PostgreSQL,Elasticsearch,Docker,Docker,,
66148,24724,Python,Python,,Other(s):,Linux,Google Cloud Platform,,
66149,24724,,,,,,Kubernetes,,
66150,24724,,,,,,Linux,,
66151,24724,,,,,,Microsoft Azure,,
66152,24724,,,,,,Slack,,
66153,24732,Bash/Shell/PowerShell,Bash/Shell/PowerShell,MongoDB,MongoDB,AWS,AWS,,
66154,24732,Python,Erlang,MySQL,MySQL,Linux,Linux,,
66155,24732,Ruby,Python,PostgreSQL,PostgreSQL,MacOS,MacOS,,
66156,24732,,,,,Windows,Windows,,
66157,24737,Bash/Shell/PowerShell,Go,MySQL,Elasticsearch,Docker,Docker,Other(s):,Flask
66158,24737,Python,Java,Redis,MySQL,Kubernetes,Google Cloud Platform,,Other(s):
66159,24737,,Python,,Redis,Linux,Kubernetes,,
66160,24737,,,,,,Linux,,
66161,24737,,,,,,MacOS,,
66162,24738,HTML/CSS,R,MySQL,MongoDB,AWS,Arduino,Drupal,Vue.js
66163,24738,JavaScript,Swift,PostgreSQL,Redis,Docker,iOS,Express,
66164,24738,PHP,,,,Heroku,Raspberry Pi,jQuery,
66165,24738,SQL,,,,Linux,,Laravel,
66166,24738,,,,,MacOS,,,
66167,24738,,,,,Other(s):,,,
66168,24749,HTML/CSS,HTML/CSS,MySQL,MySQL,Android,Android,Express,Express
66169,24749,JavaScript,JavaScript,Redis,Redis,Linux,iOS,jQuery,jQuery
66170,24749,PHP,PHP,,,MacOS,Linux,Laravel,Laravel
66171,24749,Ruby,Ruby,,,Windows,MacOS,Other(s):,React.js
66172,24749,,TypeScript,,,WordPress,Windows,,Vue.js
66173,24749,,,,,,,,Other(s):
66174,24751,C,C,Firebase,MySQL,Android,AWS,Express,Laravel
66175,24751,C++,C++,MariaDB,Redis,Arduino,Docker,jQuery,Vue.js
66176,24751,Dart,Dart,MongoDB,,AWS,Linux,Laravel,
66177,24751,Go,Go,MySQL,,Docker,,React.js,
66178,24751,HTML/CSS,HTML/CSS,PostgreSQL,,Linux,,Vue.js,
66179,24751,Java,JavaScript,Redis,,Microsoft Azure,,,
66180,24751,JavaScript,PHP,,,Windows,,,
66181,24751,PHP,Python,,,,,,
66182,24751,Python,SQL,,,,,,
66183,24751,SQL,,,,,,,
66184,24751,TypeScript,,,,,,,
66185,24754,HTML/CSS,Assembly,MongoDB,Elasticsearch,Docker,Arduino,Angular/Angular.js,Express
66186,24754,JavaScript,Bash/Shell/PowerShell,Microsoft SQL Server,MongoDB,Linux,Docker,Express,Flask
66187,24754,PHP,C,MySQL,,,Kubernetes,jQuery,React.js
66188,24754,SQL,C++,SQLite,,,Linux,,
66189,24754,,WebAssembly,,,,Raspberry Pi,,
66190,24758,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,Angular/Angular.js,React.js
66191,24758,HTML/CSS,HTML/CSS,,,Windows,Windows,React.js,
66192,24758,JavaScript,JavaScript,,,,,,
66193,24758,SQL,SQL,,,,,,
66194,24758,TypeScript,TypeScript,,,,,,
66195,24761,C#,C#,Microsoft SQL Server,Microsoft SQL Server,Android,iOS,Angular/Angular.js,Angular/Angular.js
66196,24761,HTML/CSS,HTML/CSS,,,iOS,Windows,React.js,React.js
66197,24761,JavaScript,JavaScript,,,Windows,,,
66198,24761,Swift,Swift,,,,,,
66199,24761,TypeScript,TypeScript,,,,,,
66200,24762,HTML/CSS,HTML/CSS,PostgreSQL,PostgreSQL,Heroku,Heroku,Django,Django
66201,24762,JavaScript,JavaScript,,Redis,Linux,Linux,jQuery,Flask
66202,24762,Python,Python,,,,,React.js,jQuery
66203,24762,SQL,Rust,,,,,,React.js
66204,24762,,Scala,,,,,,
66205,24762,,Other(s):,,,,,,
66206,24763,HTML/CSS,Elixir,Elasticsearch,Cassandra,AWS,AWS,React.js,React.js
66207,24763,Java,Go,PostgreSQL,Elasticsearch,Docker,Docker,Spring,Spring
66208,24763,JavaScript,HTML/CSS,Other(s):,PostgreSQL,Linux,Google Cloud Platform,,Other(s):
66209,24763,Python,Java,,Other(s):,MacOS,Kubernetes,,
66210,24763,Scala,JavaScript,,,Windows,Linux,,
66211,24763,SQL,Kotlin,,,,MacOS,,
66212,24763,,TypeScript,,,,,,
66213,24763,,WebAssembly,,,,,,
66214,24764,Bash/Shell/PowerShell,Bash/Shell/PowerShell,MySQL,MySQL,Android,Kubernetes,Angular/Angular.js,Angular/Angular.js
66215,24764,C,HTML/CSS,SQLite,,AWS,MacOS,ASP.NET,Express
66216,24764,C++,Java,,,Docker,Slack,Django,jQuery
66217,24764,C#,JavaScript,,,Google Cloud Platform,,Drupal,React.js
66218,24764,HTML/CSS,Swift,,,Heroku,,Express,
66219,24764,Java,,,,iOS,,jQuery,
66220,24764,JavaScript,,,,Kubernetes,,React.js,
66221,24764,Objective-C,,,,Linux,,,
66222,24764,PHP,,,,MacOS,,,
66223,24764,SQL,,,,Slack,,,
66224,24764,,,,,WordPress,,,
66225,24765,HTML/CSS,HTML/CSS,MySQL,MongoDB,AWS,AWS,Angular/Angular.js,Angular/Angular.js
66226,24765,Java,Java,,MySQL,Heroku,Heroku,Spring,Ruby on Rails
66227,24765,JavaScript,JavaScript,,PostgreSQL,Slack,iOS,,Spring
66228,24765,SQL,Ruby,,,Windows,Slack,,
66229,24765,TypeScript,SQL,,,,Windows,,
66230,24765,,Swift,,,,,,
66231,24765,,TypeScript,,,,,,
66232,24773,C,C#,MySQL,Elasticsearch,Linux,Linux,jQuery,jQuery
66233,24773,C#,HTML/CSS,,Microsoft SQL Server,Slack,Slack,,
66234,24773,HTML/CSS,SQL,,MySQL,Windows,Windows,,
66235,24773,Java,,,,,,,
66236,24773,JavaScript,,,,,,,
66237,24773,Ruby,,,,,,,
66238,24773,SQL,,,,,,,
66239,24776,HTML/CSS,HTML/CSS,MongoDB,MySQL,Android,Android,Angular/Angular.js,Angular/Angular.js
66240,24776,JavaScript,JavaScript,MySQL,Oracle,Windows,MacOS,Express,Express
66241,24776,TypeScript,Kotlin,Oracle,PostgreSQL,,Windows,,Spring
66242,24776,,TypeScript,PostgreSQL,,,,,
66243,24778,Bash/Shell/PowerShell,HTML/CSS,Firebase,Microsoft SQL Server,Linux,Docker,React.js,React.js
66244,24778,C,JavaScript,MongoDB,MySQL,MacOS,Google Cloud Platform,Vue.js,Vue.js
66245,24778,HTML/CSS,Rust,Microsoft SQL Server,PostgreSQL,Microsoft Azure,Kubernetes,Other(s):,
66246,24778,Java,Scala,MySQL,Redis,,Linux,,
66247,24778,JavaScript,SQL,PostgreSQL,Other(s):,,,,
66248,24778,PHP,TypeScript,SQLite,,,,,
66249,24778,Python,WebAssembly,Other(s):,,,,,
66250,24778,Ruby,Other(s):,,,,,,
66251,24778,Other(s):,,,,,,,
66252,24781,C,C,MySQL,PostgreSQL,Android,Android,jQuery,
66253,24781,HTML/CSS,C#,,SQLite,Windows,Linux,,
66254,24781,Java,Java,,,,Raspberry Pi,,
66255,24781,JavaScript,SQL,,,,Windows,,
66256,24781,PHP,,,,,,,
66257,24781,SQL,,,,,,,
66258,24782,C++,C,Microsoft SQL Server,Cassandra,Arduino,Android,ASP.NET,Angular/Angular.js
66259,24782,C#,C++,MySQL,Couchbase,Linux,Arduino,jQuery,ASP.NET
66260,24782,F#,C#,PostgreSQL,DynamoDB,MacOS,AWS,Ruby on Rails,jQuery
66261,24782,HTML/CSS,F#,SQLite,Elasticsearch,Windows,Docker,Spring,React.js
66262,24782,Java,Go,,Firebase,,Google Cloud Platform,,Ruby on Rails
66263,24782,JavaScript,HTML/CSS,,MariaDB,,iOS,,Spring
66264,24782,,Java,,MongoDB,,Kubernetes,,Vue.js
66265,24782,,JavaScript,,Microsoft SQL Server,,Linux,,
66266,24782,,Kotlin,,MySQL,,MacOS,,
66267,24782,,Python,,Oracle,,Microsoft Azure,,
66268,24782,,R,,PostgreSQL,,Raspberry Pi,,
66269,24782,,Ruby,,Redis,,Slack,,
66270,24782,,Swift,,SQLite,,Windows,,
66271,24782,,TypeScript,,,,,,
66272,24782,,WebAssembly,,,,,,
66273,24783,Bash/Shell/PowerShell,Go,DynamoDB,DynamoDB,AWS,AWS,Vue.js,Vue.js
66274,24783,Go,JavaScript,MySQL,MySQL,Docker,Docker,,
66275,24783,JavaScript,Ruby,Redis,Redis,Linux,Linux,,
66276,24783,Ruby,TypeScript,,,MacOS,MacOS,,
66277,24783,,WebAssembly,,,Slack,Raspberry Pi,,
66278,24783,,,,,,Slack,,
66279,24790,Bash/Shell/PowerShell,Java,Elasticsearch,PostgreSQL,Docker,Google Cloud Platform,Spring,Spring
66280,24790,HTML/CSS,Other(s):,Firebase,Redis,Google Cloud Platform,Linux,Other(s):,Other(s):
66281,24790,Java,,PostgreSQL,,Linux,,,
66282,24790,JavaScript,,Redis,,MacOS,,,
66283,24790,SQL,,,,,,,
66284,24790,Other(s):,,,,,,,
66285,24795,JavaScript,Java,PostgreSQL,Cassandra,Docker,Docker,Django,Django
66286,24795,Python,JavaScript,Redis,Elasticsearch,Linux,Google Cloud Platform,Flask,Flask
66287,24795,TypeScript,Kotlin,,PostgreSQL,Slack,iOS,React.js,React.js
66288,24795,,Python,,Redis,,Kubernetes,Vue.js,Spring
66289,24795,,Rust,,,,Linux,,Vue.js
66290,24795,,Scala,,,,Microsoft Azure,,Other(s):
66291,24795,,TypeScript,,,,Slack,,
66292,24796,Bash/Shell/PowerShell,Bash/Shell/PowerShell,PostgreSQL,PostgreSQL,AWS,AWS,,
66293,24796,Python,Python,Redis,,Docker,Docker,,
66294,24796,SQL,R,,,Kubernetes,Kubernetes,,
66295,24796,,SQL,,,Linux,Linux,,
66296,24796,,,,,MacOS,Slack,,
66297,24796,,,,,Slack,,,
66298,24797,C#,C#,Microsoft SQL Server,Microsoft SQL Server,AWS,AWS,Angular/Angular.js,Angular/Angular.js
66299,24797,HTML/CSS,HTML/CSS,MySQL,MySQL,Docker,Docker,ASP.NET,ASP.NET
66300,24797,JavaScript,SQL,Oracle,Oracle,Windows,Microsoft Azure,,
66301,24797,SQL,TypeScript,Redis,Redis,,Windows,,
66302,24797,TypeScript,,Other(s):,Other(s):,,,,
66303,24800,HTML/CSS,HTML/CSS,Elasticsearch,Elasticsearch,AWS,AWS,Angular/Angular.js,Angular/Angular.js
66304,24800,Java,Java,MongoDB,MySQL,Docker,Docker,Drupal,Drupal
66305,24800,JavaScript,JavaScript,MySQL,Oracle,Google Cloud Platform,Google Cloud Platform,jQuery,jQuery
66306,24800,PHP,PHP,Oracle,,Linux,Linux,Spring,React.js
66307,24800,Scala,Python,PostgreSQL,,MacOS,MacOS,,Spring
66308,24800,SQL,Scala,,,Windows,Windows,,
66309,24800,,SQL,,,,,,
66310,24801,Bash/Shell/PowerShell,Bash/Shell/PowerShell,Microsoft SQL Server,Cassandra,Microsoft Azure,AWS,ASP.NET,React.js
66311,24801,C,C,MySQL,DynamoDB,Windows,Docker,,
66312,24801,C#,C++,Redis,MongoDB,,Google Cloud Platform,,
66313,24801,,C#,SQLite,Redis,,Linux,,
66314,24801,,Go,,SQLite,,MacOS,,
66315,24801,,Python,,,,Slack,,
66316,24801,,TypeScript,,,,,,
66317,24803,JavaScript,JavaScript,MySQL,MongoDB,Android,Docker,Angular/Angular.js,Angular/Angular.js
66318,24803,TypeScript,SQL,PostgreSQL,MySQL,iOS,MacOS,jQuery,
66319,24803,,TypeScript,,,MacOS,Slack,React.js,
66320,24803,,,,,Slack,Windows,,
66321,24803,,,,,Windows,,,
66322,24806,C#,C#,Microsoft SQL Server,Firebase,Android,Android,Angular/Angular.js,Angular/Angular.js
66323,24806,HTML/CSS,HTML/CSS,MySQL,Microsoft SQL Server,Microsoft Azure,Arduino,ASP.NET,ASP.NET
66324,24806,Python,JavaScript,SQLite,MySQL,Windows,iOS,,Laravel
66325,24806,SQL,PHP,,SQLite,,Linux,,React.js
66326,24806,WebAssembly,Python,,,,Microsoft Azure,,Ruby on Rails
66327,24806,Other(s):,SQL,,,,Raspberry Pi,,Vue.js
66328,24806,,Swift,,,,Windows,,
66329,24806,,WebAssembly,,,,WordPress,,
66330,24806,,Other(s):,,,,,,
66331,24807,C++,HTML/CSS,Firebase,MongoDB,Android,AWS,Angular/Angular.js,Express
66332,24807,HTML/CSS,JavaScript,MongoDB,MySQL,AWS,Docker,Express,React.js
66333,24807,Java,Python,MySQL,SQLite,Docker,Linux,React.js,Other(s):
66334,24807,JavaScript,Rust,SQLite,,Linux,,Other(s):,
66335,24807,Python,TypeScript,,,,,,
66336,24807,TypeScript,,,,,,,
66337,24810,C#,Go,Microsoft SQL Server,Microsoft SQL Server,Docker,Docker,Angular/Angular.js,Angular/Angular.js
66338,24810,HTML/CSS,HTML/CSS,MySQL,PostgreSQL,Linux,Linux,ASP.NET,React.js
66339,24810,JavaScript,JavaScript,PostgreSQL,,Windows,,Express,Vue.js
66340,24810,Python,SQL,SQLite,,,,React.js,
66341,24810,SQL,TypeScript,,,,,,
66342,24810,TypeScript,,,,,,,
66343,24817,HTML/CSS,Dart,DynamoDB,DynamoDB,AWS,AWS,jQuery,jQuery
66344,24817,JavaScript,Go,MySQL,PostgreSQL,Docker,Docker,React.js,React.js
66345,24817,Ruby,TypeScript,PostgreSQL,Redis,Heroku,Heroku,Ruby on Rails,Ruby on Rails
66346,24817,,,Redis,,Slack,,,Vue.js
66347,24821,Bash/Shell/PowerShell,,MySQL,MongoDB,Google Cloud Platform,,jQuery,React.js
66348,24821,HTML/CSS,,,,WordPress,,React.js,Vue.js
66349,24821,JavaScript,,,,,,,
66350,24821,PHP,,,,,,,
66351,24821,SQL,,,,,,,
66352,24824,C,C#,Firebase,Firebase,Android,Android,Angular/Angular.js,ASP.NET
66353,24824,C++,HTML/CSS,Microsoft SQL Server,Microsoft SQL Server,Arduino,,ASP.NET,jQuery
66354,24824,C#,Java,MySQL,MySQL,,,jQuery,React.js
66355,24824,HTML/CSS,JavaScript,Oracle,SQLite,,,Laravel,
66356,24824,Java,Kotlin,SQLite,,,,React.js,
66357,24824,JavaScript,SQL,,,,,,
66358,24824,Kotlin,,,,,,,
66359,24824,PHP,,,,,,,
66360,24824,SQL,,,,,,,
66361,24824,TypeScript,,,,,,,
66362,24825,Bash/Shell/PowerShell,,MongoDB,,AWS,Android,jQuery,Angular/Angular.js
66363,24825,HTML/CSS,,PostgreSQL,,Docker,iOS,React.js,
66364,24825,JavaScript,,Redis,,Linux,,Ruby on Rails,
66365,24825,Ruby,,,,MacOS,,,
66366,24825,SQL,,,,Slack,,,
66367,24825,TypeScript,,,,Windows,,,
66368,24836,Python,Python,Firebase,Firebase,iOS,Android,,
66369,24836,Swift,SQL,,SQLite,,Arduino,,
66370,24836,,Swift,,,,iOS,,
66371,24836,,,,,,Raspberry Pi,,
66372,24837,C#,C#,Cassandra,Cassandra,Docker,Docker,ASP.NET,ASP.NET
66373,24837,,Go,,DynamoDB,,Kubernetes,,
66374,24838,HTML/CSS,JavaScript,Firebase,DynamoDB,Android,Android,jQuery,Angular/Angular.js
66375,24838,JavaScript,Kotlin,MariaDB,,AWS,AWS,,Express
66376,24838,PHP,PHP,MySQL,,Slack,Microsoft Azure,,jQuery
66377,24838,Python,Python,PostgreSQL,,WordPress,WordPress,,Laravel
66378,24838,SQL,TypeScript,,,,,,
66379,24838,VBA,,,,,,,
66380,24840,C#,,Firebase,,AWS,AWS,Angular/Angular.js,Angular/Angular.js
66381,24840,HTML/CSS,,MongoDB,,Slack,Microsoft Azure,ASP.NET,ASP.NET
66382,24840,JavaScript,,Microsoft SQL Server,,Windows,Slack,jQuery,React.js
66383,24840,SQL,,MySQL,,,Windows,React.js,
66384,24840,TypeScript,,,,,,,
66385,24840,Other(s):,,,,,,,
66386,24843,C,C,MySQL,Redis,Android,Linux,Angular/Angular.js,
66387,24843,C#,Erlang,Redis,,AWS,,ASP.NET,
66388,24843,Erlang,Other(s):,Other(s):,,iOS,,,
66389,24843,JavaScript,,,,Linux,,,
66390,24843,Other(s):,,,,Microsoft Azure,,,
66391,24843,,,,,Windows,,,
66392,24846,Bash/Shell/PowerShell,HTML/CSS,,,Android,Linux,Angular/Angular.js,Angular/Angular.js
66393,24846,C,Python,,,,,,React.js
66394,24846,C#,Rust,,,,,,Vue.js
66395,24846,HTML/CSS,TypeScript,,,,,,
66396,24846,JavaScript,,,,,,,
66397,24846,TypeScript,,,,,,,
66398,24847,C++,C++,MariaDB,MongoDB,Windows,Android,,ASP.NET
66399,24847,C#,C#,MongoDB,PostgreSQL,,Docker,,Vue.js
66400,24847,Java,HTML/CSS,,,,Linux,,
66401,24847,,Kotlin,,,,Windows,,
66402,24847,,TypeScript,,,,,,
66403,24847,,WebAssembly,,,,,,
66404,24849,C++,C++,Microsoft SQL Server,Redis,AWS,AWS,ASP.NET,Django
66405,24849,C#,Go,Redis,SQLite,Docker,Docker,Django,
66406,24849,Go,Python,SQLite,,Google Cloud Platform,Google Cloud Platform,,
66407,24849,Python,Rust,,,Linux,Kubernetes,,
66408,24849,Rust,,,,Microsoft Azure,Linux,,
66409,24849,,,,,Windows,Microsoft Azure,,
66410,24855,C,Java,MongoDB,MongoDB,AWS,AWS,React.js,React.js
66411,24855,JavaScript,JavaScript,,MySQL,Linux,Linux,,
66412,24855,,,,,,WordPress,,
66413,24860,Assembly,Bash/Shell/PowerShell,Microsoft SQL Server,Firebase,,Android,jQuery,jQuery
66414,24860,Bash/Shell/PowerShell,HTML/CSS,MySQL,MongoDB,,AWS,React.js,React.js
66415,24860,C,Java,Oracle,MySQL,,Docker,,Spring
66416,24860,C#,JavaScript,,Oracle,,Linux,,
66417,24860,Erlang,SQL,,,,Slack,,
66418,24860,HTML/CSS,TypeScript,,,,,,
66419,24860,Java,,,,,,,
66420,24860,JavaScript,,,,,,,
66421,24860,Python,,,,,,,
66422,24860,SQL,,,,,,,
66423,24860,TypeScript,,,,,,,
66424,24865,HTML/CSS,Elixir,Microsoft SQL Server,Elasticsearch,Android,AWS,Angular/Angular.js,
66425,24865,Java,TypeScript,MySQL,,Docker,Kubernetes,Express,
66426,24865,JavaScript,,PostgreSQL,,Linux,,jQuery,
66427,24865,PHP,,SQLite,,Windows,,React.js,
66428,24865,SQL,,,,,,Vue.js,
